Var1,out_tab1,out_tab2,out_tab3,out_tab4,out_tab5,out_tab6,out_tab7,out_tab8,out_tab9,out_tab10,out_tab11,out_tab12,out_tab13,out_tab14,out_tab15,out_tab16,out_tab17,out_tab18,out_tab19,out_tab20
MPTG2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCTP1App,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCTP2App,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCTP1Bpp,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELIBt3ipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_lipoate_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_pydx_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_g1p_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLCtex_copy2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAt3pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFGTHi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHORDfum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K2L4Aabcpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DSBCGT,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DSBGGT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHNAOT4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMPMS2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DM_oxam_c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THIORDXi,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPPGO3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDX5POi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDX5PO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA1A181pp,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2A141,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HG2t3pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYTBO3_4pp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAR141x,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAR181x,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAR181y,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G3PAT141,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G3PAT181,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASYN140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASYN180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASYN141,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDAPPA160,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDAPPA141,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGSA141,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_alaala_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_dtmp_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5DOAN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DM_5drib_c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINOHPtexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12PPDRtpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FACOAE120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAR120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3HAD80,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3HAD120,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAR180x,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO4t2pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAR180y,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGPAT120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGPP120,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAGK120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSSA180,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSSA161,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSSA141,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSD160,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSD161,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSD180,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLIPAabcpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA2A140pp,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA2A141pp,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA2A180pp,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAM6Pt6_2pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPALtex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA2tex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUtex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CU1Opp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUCDi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1E141pp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LALDO2x,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12PPDRtex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1E160pp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1E180pp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1E181pp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1G160pp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1G161pp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1G120pp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA2E140pp,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA2E160pp,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA2A161pp,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA2A181pp,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F6Ptex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAMAN6Ptex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALR4x,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1G141pp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1G180pp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1G181pp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACONIs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACONTb,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLCP2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F6Pt6_2pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPALtpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA2E141pp,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA2E181pp,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA2G140pp,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3HAD161,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA2G160pp,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA2G181pp,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASNS1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAR80y,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAR120y,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAR181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3HAD121,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAR121y,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTHRDHpp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROGLYtex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_progly_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDDCP2pp,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDDCP3pp,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAR140x,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAR40y,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAS181,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAR161y,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G3PAT140,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G3PAT160,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G3PAT161,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGPAT160,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDAPPA140,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLDCP1App,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAR160y,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAR100y,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAR141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAR161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3HAD141,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAR121x,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSD140,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MICITDr,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDAPPA181,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGSA140,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1A141pp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1A180pp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1E140pp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1E161pp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL1G140pp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACONTa,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLDCP2App,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12DGR140tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12DGR160tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12DGR180tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGPP120pp,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGPP181pp,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLPNH120pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLPNH140pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_12ppd__R_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGSA181,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGPP140,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGPP141,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDDCP5pp,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLTGY3pp,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
G3PAT180,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGPAT140,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGSA160,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLDCP2Bpp,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAS140,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAR140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAR160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGSA161,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3HAD181,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGPP160,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGPP180,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGPP161,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGPP181,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDAPPA180,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTP12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE141abcpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE160abcpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE161abcpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSD141,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PG140abcpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PG141abcpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PG180abcpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PG181abcpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGP141abcpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGP160abcpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGP180abcpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPA181pp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA140abcpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12DGR120tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDDCP4pp,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLPNS140pp,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLPNS141pp,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PG120abcpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE140abcpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFAS160E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFAS180E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFAS180G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPA160,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPA180,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPA181,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PETNT161pp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSSA160,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSSA181,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAGK140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAGK160,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAGK141,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAGK161,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGPAT181,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDDEP3pp,3,5,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MDDEP4pp,3,3,3,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MLTGY1pp,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
CGLYtex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3HAD40,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA1E141pp,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAS60,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAS160,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAR60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAR80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLDCP3App,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLDCP1Bpp,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AGPE181tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AGPA140tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AGPA160tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AGPA180tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AGPA141tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_urate_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA1G160pp,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA1G141pp,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2E160,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2G140,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2G160,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AGPE140tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AGPE160tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AGPE180tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AGPE141tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AGPE161tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AGPA161tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AGPA181tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AGPG120tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2G120,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA141abcpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA161abcpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA180abcpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGPP161pp,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE120abcpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE180abcpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPA140,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPA141,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPA161,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTHOXtex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DSBAO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DSBAO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DSBDR,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDSR1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CGLYabcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA2A120pp,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA2A160pp,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLPNH180pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2E120,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAR100x,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAR120x,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAR160x,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAR140y,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAS121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAS80,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAS100,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAS120,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAR40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAR100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3HAD60,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3HAD100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3HAD140,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3HAD160,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGPAT180,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGPAT141,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGPAT161,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASYN120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAR40x,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAR60y,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLDEP1pp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLDEP2pp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLTGY2pp,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
MLTGY4pp,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
EAR60x,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAR80x,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE181abcpp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12DGR161tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12DGR181tipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTP11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3OAS180,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3HAD180,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDAPPA120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSSA120,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSD120,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPA120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX_cpgn_un_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDDEP1pp,5,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MDDEP2pp,5,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
PSD181,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
